timestamp,seed,task,planner,robot,plan_success,planning_time_s,failure_reason,beaker_xy,flask_xy,max_time_s,planner_seed
2026-09-13T11:56:17,15,move,pddlstream,fr5_vgc10_pb,1,0.0716184820048511,,0.5119;0.1593,0.5314;0.3598,180.0,2
2026-09-13T11:56:17,16,move,pddlstream,fr5_vgc10_pb,1,0.09911530208773911,,0.5275;0.2102,0.5030;0.3775,180.0,2
2026-09-13T11:56:17,17,move,pddlstream,fr5_vgc10_pb,1,0.08843953791074455,,0.4828;0.1859,0.4354;0.3071,180.0,2
2026-09-13T11:56:17,18,move,pddlstream,fr5_vgc10_pb,1,0.14012291189283133,,0.5044;0.1824,0.4461;0.3130,180.0,2
2026-09-13T11:56:18,19,move,pddlstream,fr5_vgc10_pb,1,0.4829457360319793,,0.5181;0.1786,0.5255;0.3745,180.0,2
2026-09-13T11:56:18,20,move,pddlstream,fr5_vgc10_pb,1,0.1967840939760208,,0.4499;0.2234,0.4787;0.3457,180.0,2
2026-09-13T11:56:18,21,move,pddlstream,fr5_vgc10_pb,1,0.13144177803769708,,0.4823;0.1360,0.5014;0.3014,180.0,2
2026-09-13T11:56:18,22,move,pddlstream,fr5_vgc10_pb,1,0.12958688498474658,,0.5252;0.2084,0.4894;0.3424,180.0,2
2026-09-13T11:56:19,23,move,pddlstream,fr5_vgc10_pb,1,0.1038346691057086,,0.4602;0.1466,0.4809;0.3232,180.0,2
2026-09-13T11:56:19,24,move,pddlstream,fr5_vgc10_pb,1,0.13529810891486704,,0.5274;0.1334,0.5159;0.3529,180.0,2
2026-09-13T11:56:19,25,move,pddlstream,fr5_vgc10_pb,1,0.09368910198099911,,0.5391;0.2034,0.4564;0.3583,180.0,2
2026-09-13T11:56:19,26,move,pddlstream,fr5_vgc10_pb,1,0.19199468195438385,,0.5034;0.1417,0.4514;0.3323,180.0,2
2026-09-13T11:56:19,27,move,pddlstream,fr5_vgc10_pb,1,0.2040195888839662,,0.4410;0.1446,0.5282;0.3220,180.0,2
2026-09-13T11:56:20,28,move,pddlstream,fr5_vgc10_pb,1,0.09319975203834474,,0.5276;0.2198,0.5123;0.3146,180.0,2
2026-09-13T11:56:20,29,move,pddlstream,fr5_vgc10_pb,1,0.2759214008692652,,0.4794;0.1628,0.4577;0.3605,180.0,2
2026-09-13T11:56:20,0,move,pddlstream,fr5_vgc10_pb,1,0.0751832399982959,,0.5007;0.1977,0.5273;0.3632,180.0,3
2026-09-13T11:56:20,1,move,pddlstream,fr5_vgc10_pb,1,0.09528849204070866,,0.5228;0.1657,0.4366;0.3570,180.0,3
2026-09-13T11:56:21,2,move,pddlstream,fr5_vgc10_pb,1,0.20333403814584017,,0.4588;0.1303,0.4996;0.3379,180.0,3
2026-09-13T11:56:21,3,move,pddlstream,fr5_vgc10_pb,1,0.2920572040602565,,0.4879;0.1407,0.4452;0.3208,180.0,3
2026-09-13T11:56:22,4,move,pddlstream,fr5_vgc10_pb,1,0.5788394680712372,,0.5202;0.1422,0.4882;0.3719,180.0,3
2026-09-13T11:56:22,5,move,pddlstream,fr5_vgc10_pb,1,0.14415875705890357,,0.4808;0.1293,0.5337;0.3469,180.0,3
2026-09-13T11:56:22,6,move,pddlstream,fr5_vgc10_pb,1,0.12623588414862752,,0.5074;0.1577,0.4461;0.2868,180.0,3
2026-09-13T11:56:22,7,move,pddlstream,fr5_vgc10_pb,1,0.15241346089169383,,0.4405;0.2069,0.4806;0.3120,180.0,3
2026-09-13T11:56:23,8,move,pddlstream,fr5_vgc10_pb,1,0.06939540500752628,,0.4838;0.1620,0.4817;0.3058,180.0,3
2026-09-13T11:56:23,9,move,pddlstream,fr5_vgc10_pb,1,0.07602666690945625,,0.5260;0.2166,0.4776;0.3302,180.0,3
2026-09-13T11:56:23,10,move,pddlstream,fr5_vgc10_pb,1,0.08943613502196968,,0.5089;0.2089,0.5295;0.3642,180.0,3
2026-09-13T11:56:23,11,move,pddlstream,fr5_vgc10_pb,1,0.126732193864882,,0.4470;0.1377,0.4960;0.3186,180.0,3
2026-09-13T11:56:23,12,move,pddlstream,fr5_vgc10_pb,1,0.09832147997803986,,0.5070;0.1363,0.5196;0.2819,180.0,3
2026-09-13T11:56:24,13,move,pddlstream,fr5_vgc10_pb,1,0.27576171001419425,,0.5014;0.1250,0.5323;0.3103,180.0,3
